ancm_id,source,title,ministry,agency,program,ancm_no,posted,category,status,rcv_start,rcv_end,end_estimated,contact,url,body_text,first_seen,last_seen
IRIS:023797,IRIS,2026년도 퀀텀(양자)플랫폼 KIST 양자활용연구거점사업단 양자공동연구실,,한국연구재단,,NR_2026_087,2026-09-15,미등록,접수예정,,,0,,https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,0,2026-09-15T11:58:54,2026-09-20T23:56:35
IRIS:024198,IRIS,2026년도 AI 기반 대학 과학기술 혁신사업(자율실험실) 신규과제 공모,과학기술정보통신부,한국연구재단,,과학기술정보통신부 공고 제2026-0956호,2026-09-14,자유공모,접수예정,2026-10-01,2026-10-14,0,AI 기반 대학 과학기술 혁신사업(자율실험실) 2026 김별희(0428696826)/박재희(0428696823),https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,과학기술정보통신부 공고 제 2026-0956 호 2026 년도 AI 기반 대학 과학기술 혁신사업(자율실험실) 신규과제 공모 2026 년도 AI 기반 대학 과학기술 혁신사업(자율실험실) 신규과제 선정·지원 계획을 다음과 같이 공고합니다 . 2026 년 9 월 14일 < 주무부처 > 부총리 겸 과학기술정보통신부 장관 배경훈 < 전문기관 > 한국연구재단 이사장 홍원화,2026-09-15T11:58:55,2026-09-20T23:56:35
IRIS:024017,IRIS,2026년도 국가과학자지원사업(리더급 국가과학기술자) 공모,과학기술정보통신부,한국연구재단,,과학기술정보통신부 공고 제2026-0945호,2026-09-11,지정공모,접수중,2026-09-21,2026-10-12,0,국가과학자지원사업 2026 김진혁(0428696694),https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,과학기술정보통신부 공고 – 제 2026-0945 호 2026 년도 국가과학자지원사업 (리더급 국가과학기술자 ) 공모 과학기술정보통신부에서 추진하는 「국가과학자지원 사업 (리더급 국가과학기술자 ) 」 를 다음과 같이 공모하오니 관심 있는 분들의 많은 신청 바랍니다 . 2026 년 9 월 11 일 < 주무부처 > 부총리 및 과학기술정보통신부 장 관 배 경 훈 < 전문기관 > 한국연구재단 이사장 홍 원 화 ※ 첨부파일 1. [공고문] 2026년도 국가과학자지원사업(리더급 국가과학기술자) 공모 2. 첨부목록 3. FAQ 및 매뉴얼 등 4. [추가] 사업설명회 발표자료 및 현장 질의 모음,2026-09-15T11:58:57,2026-09-20T23:57:53
IRIS:024097,IRIS,2026년도 미래개척융합과학기술개발사업 신규과제 제4차 공모,과학기술정보통신부,한국연구재단,,과학기술정보통신부 공고 제2026-0935호,2026-09-08,품목지정공모,접수예정,2026-09-23,2026-10-08,0,미래유망융합기술파이오니어(도전형) 2026 박철순(0428697838),https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,"과학기술정보통신부 공고 제 2026 – 0935 호 2026 년도 미래개척융합과학기술개발사업 신규과제 제 4 차 공모 과학기술정보통신부가 추진하는 「 미래개척융합과학기술기술개발사업 」 의 제 4 차 신규과제를 아래와 같이 공모하오니 관심 있는 연구자들의 많은 참여 바랍니다 . 2026 년 9 월 8 일 < 주무부처 > 부총리 겸 과학기술정보통신부 장관 배 경 훈 < 전문기관 > 한국연구재단 이사장 홍 원 화 연번 RFP 관리번호 RFP 명 총 연구기간 당해 연구기간 총 연구비 ( 억원 ) 선정 과제수 * 과제형태 RFP 유형코드 1 2026- 정보 · 융합기술 -8- 품목공모 -01 AI 데이터센터용 다중코어 광섬유 (MCF) 기반 공간분할다중화 (SDM) 광인터페이스 ’26.10.~’31.12. (5 년 3 개월 ) ’26.10.~’27.03. (6 개월 ) 36 2 개 내외 일반 연구개발 R-0-1 * 공모 접수 결과 , 선정평가 결과 등을 고려하여 1 단계 주관연구개발기관을 복수 ‧ 단수 선정도 가능",2026-09-15T11:58:58,2026-09-20T23:56:35
IRIS:023937,IRIS,2026년 「AX실증밸리조성(R&D)」 사업 신규지원대상 과제 통합 공고(수정),"과학기술정보통신부,다부처",정보통신산업진흥원,,"과학기술정보통신부 공고 제2026-0913호, 산업통상부 공고 제2026-0567호, 기후에너지환경부 공고 제2026-0834호",2026-08-31,"자유공모,지정공모,품목지정공모",접수중,2026-09-16,2026-09-30,0,AX실증밸리조성(R&D)(내역1.모두의AI[내역1-1 내역1-2] 내역2.자율주행 모빌티리 AX[2-1]) 2026 김홍근(0626103912) AX실증밸리조성(R&D)(내역2.자율주행 모빌티리 AX[2-2]) 2026 김홍근(0626103912) AX실증밸리조성(R&D)(내역3.AI 기반 에너지 운영 최적화 및 안전관리) 2026 김홍근(0626103912),https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,"과학기술정보통신부 공고 제 2026-0913 호 · 산업통상부 공고 제 2026-0567 호 · 기후에너지환경부 공고 제 2026-0834 호 2026 년 AX 실증밸리조성 (R&D) 사업 신규지원 대상과제 공고 (수정) 2026 년도 AX 실증밸리조성 (R&D) 사업의 신규 지원대상 연구개발과제 를 다음과 같이 공고 하오니 수행하고자 하는 자는 신청하여 주시기 바랍니다 . 2026 년 8 월 31 일 인공지능산업융합사업단장 □ 지원대상 사업 ○ AX 실증밸리조성 (R&D) 사업 □ 사업목적 ○ 실증거점 기반의 선제적인 첨단 AX 기술 도입을 통한 AI 중심 산업 경쟁력 및 국민 삶의 질 향상 - (' 모두의 AI' 구현 ) AI 적용의 혜택이 특정 그룹에 제한되지 않고 , 누구나 AI 를 활용하여 삶의 질을 향상시키고 혁신을 도모할 수 있는 ‘ 모두의 AI’ 구현 - ( 미래 모빌리티 AX 혁신 ) 물리 세계와 주어진 상황에 스스로 적응하고 진화하는 Physical AI 기반의 초지능 자율주행 모빌리티 및 제조 SDF 기술 구현 - (AI 기반 에너지 운영 최적화 및 안전관리 ) 차세대 전력망 구축과 탄소중립 실현 , 미래지향적 성장동력 확보를 목표로 AI 기술을 활용한 에너지 운영 최적화 및 안전관리 기술개발 □ 공모방식 및 공모대상 : 지정공모 (8 개 ) / 품목지정 (13 개 ) / 자유공모 (5 개 ) □ 공모기간 : 2026. 8. 31( 월 ) ～ 2026. 9. 30( 수 ), 30 일간 ○ 전산접수기간 : 2026. 9. 16( 수 ) ～ 2026. 9. 30( 수 ) 오후 3 시까지 (IRIS 시스템 시간 기준 ) * 신청서 전산등록 마감일 15 시 전까지 반드시 전산등록을 완료하여야 함 , 마감 시간 (15 시 ) 이후에는 전산등록 ( 제출 ) 불가함 * 전산 등록기간 마감일에는 접속 폭주로 인한 접수지연 및 장애가 발생할 수 있으므로 사전 등록 요망 (IRIS 시스템은 전산접수를 위한 사전 작업 ( 회원 가입 및 기관 등록 등 ) 이 약 반일 ∼ 1 일 정도 소요되므로 반드시 시간과 여유를 두고 접수 필요 ) □ 접수방법 : 범부처통합연구지원시스템 (iris.go.kr) 을 통한 신청 접수 ○ 사업공고 확인 ( 세부사업 , 내역사업 , RFP 명 등 ) 후 신청 접수 · 완료 * IRIS 를 통한 접수 방법은 매뉴얼 참조 ※ 관련 법령 개정 등 주요한 변경 사항 발생 시 수정 공고문을 게시할 수 있습니다 .",2026-09-15T11:58:59,2026-09-20T23:57:56
IRIS:023857,IRIS,중소제조 특화 Multi AI Agent 개발(R&D) 점프업 Track 시행계획 공고,중소벤처기업부,중소기업기술정보진흥원,,중소벤처기업부 공고 제2026-533호,2026-08-31,품목지정공모,접수예정,2026-10-01,2026-10-30,0,Multi AI Agent 개발 2027 윤보윤(0443000976),https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,"중소벤처기업부 공고 제2026-533호 중소제조 특화 Multi AI Agent 개발(R&D) 점프업 Track 시행계획 공고 중소제조 특화 Multi AI Agent 개발(R&D) 점프업 Track 과제 모집을 위한 시행계획을 다음과 같이 공고하오니 동 사업에 참여하고자 하는 중소기업은 사업안내에 따라 신청하시기 바랍니다. 2026년 8월 31일 중소벤처기업부장관 ㅇ (통합공고 ) 신청 ·접수 : 2026년 10월 1일(목) ~ 2026년 10월 30일(금), 18시까지 - '중소제조 특화 Multi AI Agent 개발(R&D)' 中 점프업 Track에 한하여 모집합니다. - 스마트제조혁신기술개발사업(첨단제조, 유연생산)을 수행한 과제에 한하여 신청 · 접수 가능합니다. 스마트제조혁신R&D를 수행한 주관 및 공동연구개발기관이 동 사업의 주관연구개발기관으로 지원 가능합니다. 자세한 내용은 첨부파일을 반드시 참고하여 주시기 바랍니다.",2026-09-15T11:59:00,2026-09-20T23:56:35
IRIS:023699,IRIS,test,,한국보건산업진흥원,,KH_2026_004,2026-08-31,미등록,접수예정,,,0,,https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,test,2026-09-15T11:59:01,2026-09-20T23:56:37
IRIS:023417,IRIS,테스트,,한국연구재단,,NR_2026_083,2026-08-10,미등록,접수예정,,,0,,https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,테스트,2026-09-15T11:59:02,2026-09-20T23:56:38
IRIS:017852,IRIS,(TEST) KISTEP 통합공고 테스트 입니다.,과학기술정보통신부,한국과학기술기획평가원,,IT_2026_001,2026-07-28,"분야공모,자유공모",접수중,2026-03-01,2027-12-31,0,KISTEP 2026 내역사업 TEST 생성 2026 김원주(0437502300) 중소벤처24 연계 테스트 및 연구장비 사업(TEST) 2026 김원주(0437502300),https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,2026-09-15T11:59:03,2026-09-20T23:57:57
IRIS:022074,IRIS,중소기업 수출 핵심품목 탄소감축 기술개발사업 실증 지원기관 모집 공모,,중소기업기술정보진흥원,,TI_2026_004,2026-05-29,미등록,접수예정,,,0,,https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,※ 접수기간 : 2026. 5. 29.(금). ~ 6.12.(금). 18:00까지 ※ 접수처 : (전자메일) srnd@tipa.or.kr,2026-09-15T11:59:05,2026-09-20T23:56:40
IRIS:020938,IRIS,test,,한국연구재단,,NR_2026_061,2026-04-14,미등록,접수예정,,,0,,https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,테스트,2026-09-15T11:59:19,2026-09-20T23:56:41
IRIS:019314,IRIS,2026년도 의료용 방사성동위원소 생산기술 및 시스템 고도화사업 신규과제(정책지정) 연구개발계획서 접수,,한국연구재단,,NR_2026_022,2026-02-19,미등록,접수예정,,,0,,https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,2026-거대인프라방사선단-1-정책지정 2026년도 의료용 방사성동위원소 생산기술 및 시스템 고도화사업 신규과제(정책지정) 연구개발계획서 접수 ■ (2026-거대인프라방사선-1-정책지정-1) 베타방출 치료용 방사성동위원소 루테튬 -177 의 대량생산 기술 개발 및 원료의약품 수준 규격화 ■ ■ (2026-거대인프라방사선-1-정책지정-2) 베타방출 치료용 방사성동위원소 루테튬 -177 의 GMP 수준 대량생산 시스템 구축 및 운영체계 확립,2026-09-15T11:59:21,2026-09-20T23:56:42
IRIS:017155,IRIS,2026년도 10대 메가프로젝트 기술산업화 사업공고,,한국산업기술진흥원,,KI_2025_017,2025-12-23,미등록,접수예정,,,0,,https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,test,2026-09-15T11:59:22,2026-09-20T23:56:57
IRIS:016854,IRIS,테스트,,한국연구재단,,NR_2025_399,2025-11-28,미등록,접수예정,,,0,,https://www.iris.go.kr/contents/retrieveBsnsAncmBtinSituListView.do,ㅇㅇ,2026-09-15T11:59:23,2026-09-20T23:56:58
